row_id,batch_id,table_name,clean_concept,clean_content_vi,primary_specialty_code,subspecialty_code,risk_class,emergency_action_code,routing_rationale_vi,citation_url,embedding_input_text
B18_UE_000002,B18,urgent_exclusions,harm_to_others_imminent,"Người thân cho biết, triệu chứng từ vài ngày, ảnh hưởng công việc nhẹ: Yêu cầu khám trầm cảm routine nhưng có ý định gây hại người khác và không kiểm soát được. Urgent exclusion #02: dừng routine booking và kích hoạt safety path. Bối cảnh phụ: route chỉ dựa trên thông tin hiện có.",EMERGENCY,ROUTINE_STOP_SAFETY,HIGH_CLINICAL,CONTACT_LOCAL_EMERGENCY_SERVICES_OR_ED_NOW,,,"[Chuyên khoa]: EMERGENCY - ROUTINE_STOP_SAFETY
[Khái niệm]: harm_to_others_imminent
[Nội dung]: Người thân cho biết, triệu chứng từ vài ngày, ảnh hưởng công việc nhẹ: Yêu cầu khám trầm cảm routine nhưng có ý định gây hại người khác và không kiểm soát được. Urgent exclusion #02: dừng routine booking và kích hoạt safety path. Bối cảnh phụ: route chỉ dựa trên thông tin hiện có.
[Mức độ rủi ro]: HIGH_CLINICAL
[Khuyến nghị cấp cứu]: CONTACT_LOCAL_EMERGENCY_SERVICES_OR_ED_NOW"
B18_UE_000003,B18,urgent_exclusions,self_harm_urgent,"Phiếu lý do khám ghi nhận, triệu chứng từ vài ngày, ảnh hưởng công việc nhẹ: Yêu cầu khám mất ngủ nhưng đang có self-harm thoughts. Urgent exclusion #03: dừng routine booking và kích hoạt safety path. Bối cảnh phụ: không dùng hotline nước ngoài.",HUMAN_TRIAGE,ROUTINE_STOP_SAFETY,HIGH_CLINICAL,URGENT_CRISIS_EVALUATION_NOW,,,"[Chuyên khoa]: HUMAN_TRIAGE - ROUTINE_STOP_SAFETY
[Khái niệm]: self_harm_urgent
[Nội dung]: Phiếu lý do khám ghi nhận, triệu chứng từ vài ngày, ảnh hưởng công việc nhẹ: Yêu cầu khám mất ngủ nhưng đang có self-harm thoughts. Urgent exclusion #03: dừng routine booking và kích hoạt safety path. Bối cảnh phụ: không dùng hotline nước ngoài.
[Mức độ rủi ro]: HIGH_CLINICAL
[Khuyến nghị cấp cứu]: URGENT_CRISIS_EVALUATION_NOW"
B18_UE_000004,B18,urgent_exclusions,panic_medical_override,"Chat sàng lọc ghi nhận, triệu chứng từ vài ngày, ảnh hưởng công việc nhẹ: Yêu cầu khám panic nhưng đau ngực mới dữ dội/ngất/khó thở nặng chưa được đánh giá. Urgent exclusion #04: dừng routine booking và kích hoạt safety path. Bối cảnh phụ: không có phương thức tự hại.",EMERGENCY,ROUTINE_STOP_SAFETY,HIGH_CLINICAL,URGENT_MEDICAL_EVALUATION,,,"[Chuyên khoa]: EMERGENCY - ROUTINE_STOP_SAFETY
[Khái niệm]: panic_medical_override
[Nội dung]: Chat sàng lọc ghi nhận, triệu chứng từ vài ngày, ảnh hưởng công việc nhẹ: Yêu cầu khám panic nhưng đau ngực mới dữ dội/ngất/khó thở nặng chưa được đánh giá. Urgent exclusion #04: dừng routine booking và kích hoạt safety path. Bối cảnh phụ: không có phương thức tự hại.
[Mức độ rủi ro]: HIGH_CLINICAL
[Khuyến nghị cấp cứu]: URGENT_MEDICAL_EVALUATION"
B18_UE_000005,B18,urgent_exclusions,psychosis_safety_crisis,"Thông tin sau câu hỏi làm rõ cho biết, triệu chứng từ vài ngày, ảnh hưởng công việc nhẹ: Yêu cầu khám tâm thần routine nhưng mất liên hệ thực tại kèm danger-to-self/others. Urgent exclusion #05: dừng routine booking và kích hoạt safety path. Bối cảnh phụ: không bịa dịch vụ VMEC.",EMERGENCY,ROUTINE_STOP_SAFETY,HIGH_CLINICAL,CONTACT_LOCAL_EMERGENCY_SERVICES_OR_ED_NOW,,,"[Chuyên khoa]: EMERGENCY - ROUTINE_STOP_SAFETY
[Khái niệm]: psychosis_safety_crisis
[Nội dung]: Thông tin sau câu hỏi làm rõ cho biết, triệu chứng từ vài ngày, ảnh hưởng công việc nhẹ: Yêu cầu khám tâm thần routine nhưng mất liên hệ thực tại kèm danger-to-self/others. Urgent exclusion #05: dừng routine booking và kích hoạt safety path. Bối cảnh phụ: không bịa dịch vụ VMEC.
[Mức độ rủi ro]: HIGH_CLINICAL
[Khuyến nghị cấp cứu]: CONTACT_LOCAL_EMERGENCY_SERVICES_OR_ED_NOW"
B18_UE_000006,B18,urgent_exclusions,self_harm_imminent,"Cuộc gọi ban đầu ghi nhận, triệu chứng từ vài ngày, ảnh hưởng công việc nhẹ: Yêu cầu tư vấn lo âu routine nhưng xác nhận nguy cơ tự hại tức thời. Urgent exclusion #06: dừng routine booking và kích hoạt safety path. Bối cảnh phụ: sleep context được ghi.",EMERGENCY,ROUTINE_STOP_SAFETY,HIGH_CLINICAL,GO_TO_NEAREST_ED_OR_CONTACT_LOCAL_EMERGENCY_NOW,,,"[Chuyên khoa]: EMERGENCY - ROUTINE_STOP_SAFETY
[Khái niệm]: self_harm_imminent
[Nội dung]: Cuộc gọi ban đầu ghi nhận, triệu chứng từ vài ngày, ảnh hưởng công việc nhẹ: Yêu cầu tư vấn lo âu routine nhưng xác nhận nguy cơ tự hại tức thời. Urgent exclusion #06: dừng routine booking và kích hoạt safety path. Bối cảnh phụ: sleep context được ghi.
[Mức độ rủi ro]: HIGH_CLINICAL
[Khuyến nghị cấp cứu]: GO_TO_NEAREST_ED_OR_CONTACT_LOCAL_EMERGENCY_NOW"
B18_UE_000007,B18,urgent_exclusions,harm_to_others_imminent,"Người chăm sóc xác nhận, triệu chứng từ vài ngày, ảnh hưởng công việc nhẹ: Yêu cầu khám trầm cảm routine nhưng có ý định gây hại người khác và không kiểm soát được. Urgent exclusion #07: dừng routine booking và kích hoạt safety path. Bối cảnh phụ: mood context được ghi.",EMERGENCY,ROUTINE_STOP_SAFETY,HIGH_CLINICAL,CONTACT_LOCAL_EMERGENCY_SERVICES_OR_ED_NOW,,,"[Chuyên khoa]: EMERGENCY - ROUTINE_STOP_SAFETY
[Khái niệm]: harm_to_others_imminent
[Nội dung]: Người chăm sóc xác nhận, triệu chứng từ vài ngày, ảnh hưởng công việc nhẹ: Yêu cầu khám trầm cảm routine nhưng có ý định gây hại người khác và không kiểm soát được. Urgent exclusion #07: dừng routine booking và kích hoạt safety path. Bối cảnh phụ: mood context được ghi.
[Mức độ rủi ro]: HIGH_CLINICAL
[Khuyến nghị cấp cứu]: CONTACT_LOCAL_EMERGENCY_SERVICES_OR_ED_NOW"
B18_UE_000008,B18,urgent_exclusions,self_harm_urgent,"Tóm tắt trước routing ghi nhận, triệu chứng từ vài ngày, ảnh hưởng công việc nhẹ: Yêu cầu khám mất ngủ nhưng đang có self-harm thoughts. Urgent exclusion #08: dừng routine booking và kích hoạt safety path. Bối cảnh phụ: panic context được ghi.",HUMAN_TRIAGE,ROUTINE_STOP_SAFETY,HIGH_CLINICAL,URGENT_CRISIS_EVALUATION_NOW,,,"[Chuyên khoa]: HUMAN_TRIAGE - ROUTINE_STOP_SAFETY
[Khái niệm]: self_harm_urgent
[Nội dung]: Tóm tắt trước routing ghi nhận, triệu chứng từ vài ngày, ảnh hưởng công việc nhẹ: Yêu cầu khám mất ngủ nhưng đang có self-harm thoughts. Urgent exclusion #08: dừng routine booking và kích hoạt safety path. Bối cảnh phụ: panic context được ghi.
[Mức độ rủi ro]: HIGH_CLINICAL
[Khuyến nghị cấp cứu]: URGENT_CRISIS_EVALUATION_NOW"
B18_UE_000009,B18,urgent_exclusions,panic_medical_override,"Người dùng xác nhận lại, triệu chứng từ vài ngày, ảnh hưởng công việc nhẹ: Yêu cầu khám panic nhưng đau ngực mới dữ dội/ngất/khó thở nặng chưa được đánh giá. Urgent exclusion #09: dừng routine booking và kích hoạt safety path. Bối cảnh phụ: safety state được xác nhận lại.",EMERGENCY,ROUTINE_STOP_SAFETY,HIGH_CLINICAL,URGENT_MEDICAL_EVALUATION,,,"[Chuyên khoa]: EMERGENCY - ROUTINE_STOP_SAFETY
[Khái niệm]: panic_medical_override
[Nội dung]: Người dùng xác nhận lại, triệu chứng từ vài ngày, ảnh hưởng công việc nhẹ: Yêu cầu khám panic nhưng đau ngực mới dữ dội/ngất/khó thở nặng chưa được đánh giá. Urgent exclusion #09: dừng routine booking và kích hoạt safety path. Bối cảnh phụ: safety state được xác nhận lại.
[Mức độ rủi ro]: HIGH_CLINICAL
[Khuyến nghị cấp cứu]: URGENT_MEDICAL_EVALUATION"
B18_UE_000010,B18,urgent_exclusions,psychosis_safety_crisis,"Record hiện tại cho biết, triệu chứng từ vài ngày, ảnh hưởng công việc nhẹ: Yêu cầu khám tâm thần routine nhưng mất liên hệ thực tại kèm danger-to-self/others. Urgent exclusion #10: dừng routine booking và kích hoạt safety path. Bối cảnh phụ: patient-safe wording được giữ.",EMERGENCY,ROUTINE_STOP_SAFETY,HIGH_CLINICAL,CONTACT_LOCAL_EMERGENCY_SERVICES_OR_ED_NOW,,,"[Chuyên khoa]: EMERGENCY - ROUTINE_STOP_SAFETY
[Khái niệm]: psychosis_safety_crisis
[Nội dung]: Record hiện tại cho biết, triệu chứng từ vài ngày, ảnh hưởng công việc nhẹ: Yêu cầu khám tâm thần routine nhưng mất liên hệ thực tại kèm danger-to-self/others. Urgent exclusion #10: dừng routine booking và kích hoạt safety path. Bối cảnh phụ: patient-safe wording được giữ.
[Mức độ rủi ro]: HIGH_CLINICAL
[Khuyến nghị cấp cứu]: CONTACT_LOCAL_EMERGENCY_SERVICES_OR_ED_NOW"
B18_UE_000011,B18,urgent_exclusions,self_harm_imminent,"Người dùng mô tả, triệu chứng khoảng một tuần, ảnh hưởng công việc nhẹ: Yêu cầu tư vấn lo âu routine nhưng xác nhận nguy cơ tự hại tức thời. Urgent exclusion #11: dừng routine booking và kích hoạt safety path. Bối cảnh phụ: duration được ghi rõ.",EMERGENCY,ROUTINE_STOP_SAFETY,HIGH_CLINICAL,GO_TO_NEAREST_ED_OR_CONTACT_LOCAL_EMERGENCY_NOW,,,"[Chuyên khoa]: EMERGENCY - ROUTINE_STOP_SAFETY
[Khái niệm]: self_harm_imminent
[Nội dung]: Người dùng mô tả, triệu chứng khoảng một tuần, ảnh hưởng công việc nhẹ: Yêu cầu tư vấn lo âu routine nhưng xác nhận nguy cơ tự hại tức thời. Urgent exclusion #11: dừng routine booking và kích hoạt safety path. Bối cảnh phụ: duration được ghi rõ.
[Mức độ rủi ro]: HIGH_CLINICAL
[Khuyến nghị cấp cứu]: GO_TO_NEAREST_ED_OR_CONTACT_LOCAL_EMERGENCY_NOW"
B18_UE_000012,B18,urgent_exclusions,harm_to_others_imminent,"Người thân cho biết, triệu chứng khoảng một tuần, ảnh hưởng công việc nhẹ: Yêu cầu khám trầm cảm routine nhưng có ý định gây hại người khác và không kiểm soát được. Urgent exclusion #12: dừng routine booking và kích hoạt safety path. Bối cảnh phụ: functional impact được ghi rõ.",EMERGENCY,ROUTINE_STOP_SAFETY,HIGH_CLINICAL,CONTACT_LOCAL_EMERGENCY_SERVICES_OR_ED_NOW,,,"[Chuyên khoa]: EMERGENCY - ROUTINE_STOP_SAFETY
[Khái niệm]: harm_to_others_imminent
[Nội dung]: Người thân cho biết, triệu chứng khoảng một tuần, ảnh hưởng công việc nhẹ: Yêu cầu khám trầm cảm routine nhưng có ý định gây hại người khác và không kiểm soát được. Urgent exclusion #12: dừng routine booking và kích hoạt safety path. Bối cảnh phụ: functional impact được ghi rõ.
[Mức độ rủi ro]: HIGH_CLINICAL
[Khuyến nghị cấp cứu]: CONTACT_LOCAL_EMERGENCY_SERVICES_OR_ED_NOW"
B18_UE_000013,B18,urgent_exclusions,self_harm_urgent,"Phiếu lý do khám ghi nhận, triệu chứng khoảng một tuần, ảnh hưởng công việc nhẹ: Yêu cầu khám mất ngủ nhưng đang có self-harm thoughts. Urgent exclusion #13: dừng routine booking và kích hoạt safety path. Bối cảnh phụ: self-harm screen được thực hiện.",HUMAN_TRIAGE,ROUTINE_STOP_SAFETY,HIGH_CLINICAL,URGENT_CRISIS_EVALUATION_NOW,,,"[Chuyên khoa]: HUMAN_TRIAGE - ROUTINE_STOP_SAFETY
[Khái niệm]: self_harm_urgent
[Nội dung]: Phiếu lý do khám ghi nhận, triệu chứng khoảng một tuần, ảnh hưởng công việc nhẹ: Yêu cầu khám mất ngủ nhưng đang có self-harm thoughts. Urgent exclusion #13: dừng routine booking và kích hoạt safety path. Bối cảnh phụ: self-harm screen được thực hiện.
[Mức độ rủi ro]: HIGH_CLINICAL
[Khuyến nghị cấp cứu]: URGENT_CRISIS_EVALUATION_NOW"
B18_UE_000014,B18,urgent_exclusions,panic_medical_override,"Chat sàng lọc ghi nhận, triệu chứng khoảng một tuần, ảnh hưởng công việc nhẹ: Yêu cầu khám panic nhưng đau ngực mới dữ dội/ngất/khó thở nặng chưa được đánh giá. Urgent exclusion #14: dừng routine booking và kích hoạt safety path. Bối cảnh phụ: harm-to-others screen được thực hiện.",EMERGENCY,ROUTINE_STOP_SAFETY,HIGH_CLINICAL,URGENT_MEDICAL_EVALUATION,,,"[Chuyên khoa]: EMERGENCY - ROUTINE_STOP_SAFETY
[Khái niệm]: panic_medical_override
[Nội dung]: Chat sàng lọc ghi nhận, triệu chứng khoảng một tuần, ảnh hưởng công việc nhẹ: Yêu cầu khám panic nhưng đau ngực mới dữ dội/ngất/khó thở nặng chưa được đánh giá. Urgent exclusion #14: dừng routine booking và kích hoạt safety path. Bối cảnh phụ: harm-to-others screen được thực hiện.
[Mức độ rủi ro]: HIGH_CLINICAL
[Khuyến nghị cấp cứu]: URGENT_MEDICAL_EVALUATION"
B18_UE_000015,B18,urgent_exclusions,psychosis_safety_crisis,"Thông tin sau câu hỏi làm rõ cho biết, triệu chứng khoảng một tuần, ảnh hưởng công việc nhẹ: Yêu cầu khám tâm thần routine nhưng mất liên hệ thực tại kèm danger-to-self/others. Urgent exclusion #15: dừng routine booking và kích hoạt safety path. Bối cảnh phụ: medical red flags được hỏi nếu panic-like.",EMERGENCY,ROUTINE_STOP_SAFETY,HIGH_CLINICAL,CONTACT_LOCAL_EMERGENCY_SERVICES_OR_ED_NOW,,,"[Chuyên khoa]: EMERGENCY - ROUTINE_STOP_SAFETY
[Khái niệm]: psychosis_safety_crisis
[Nội dung]: Thông tin sau câu hỏi làm rõ cho biết, triệu chứng khoảng một tuần, ảnh hưởng công việc nhẹ: Yêu cầu khám tâm thần routine nhưng mất liên hệ thực tại kèm danger-to-self/others. Urgent exclusion #15: dừng routine booking và kích hoạt safety path. Bối cảnh phụ: medical red flags được hỏi nếu panic-like.
[Mức độ rủi ro]: HIGH_CLINICAL
[Khuyến nghị cấp cứu]: CONTACT_LOCAL_EMERGENCY_SERVICES_OR_ED_NOW"
B18_UE_000016,B18,urgent_exclusions,self_harm_imminent,"Cuộc gọi ban đầu ghi nhận, triệu chứng khoảng một tuần, ảnh hưởng công việc nhẹ: Yêu cầu tư vấn lo âu routine nhưng xác nhận nguy cơ tự hại tức thời. Urgent exclusion #16: dừng routine booking và kích hoạt safety path. Bối cảnh phụ: caregiver wording được phân biệt.",EMERGENCY,ROUTINE_STOP_SAFETY,HIGH_CLINICAL,GO_TO_NEAREST_ED_OR_CONTACT_LOCAL_EMERGENCY_NOW,,,"[Chuyên khoa]: EMERGENCY - ROUTINE_STOP_SAFETY
[Khái niệm]: self_harm_imminent
[Nội dung]: Cuộc gọi ban đầu ghi nhận, triệu chứng khoảng một tuần, ảnh hưởng công việc nhẹ: Yêu cầu tư vấn lo âu routine nhưng xác nhận nguy cơ tự hại tức thời. Urgent exclusion #16: dừng routine booking và kích hoạt safety path. Bối cảnh phụ: caregiver wording được phân biệt.
[Mức độ rủi ro]: HIGH_CLINICAL
[Khuyến nghị cấp cứu]: GO_TO_NEAREST_ED_OR_CONTACT_LOCAL_EMERGENCY_NOW"
B18_UE_000017,B18,urgent_exclusions,harm_to_others_imminent,"Người chăm sóc xác nhận, triệu chứng khoảng một tuần, ảnh hưởng công việc nhẹ: Yêu cầu khám trầm cảm routine nhưng có ý định gây hại người khác và không kiểm soát được. Urgent exclusion #17: dừng routine booking và kích hoạt safety path. Bối cảnh phụ: negation được giữ chính xác.",EMERGENCY,ROUTINE_STOP_SAFETY,HIGH_CLINICAL,CONTACT_LOCAL_EMERGENCY_SERVICES_OR_ED_NOW,,,"[Chuyên khoa]: EMERGENCY - ROUTINE_STOP_SAFETY
[Khái niệm]: harm_to_others_imminent
[Nội dung]: Người chăm sóc xác nhận, triệu chứng khoảng một tuần, ảnh hưởng công việc nhẹ: Yêu cầu khám trầm cảm routine nhưng có ý định gây hại người khác và không kiểm soát được. Urgent exclusion #17: dừng routine booking và kích hoạt safety path. Bối cảnh phụ: negation được giữ chính xác.
[Mức độ rủi ro]: HIGH_CLINICAL
[Khuyến nghị cấp cứu]: CONTACT_LOCAL_EMERGENCY_SERVICES_OR_ED_NOW"
B18_UE_000018,B18,urgent_exclusions,self_harm_urgent,"Tóm tắt trước routing ghi nhận, triệu chứng khoảng một tuần, ảnh hưởng công việc nhẹ: Yêu cầu khám mất ngủ nhưng đang có self-harm thoughts. Urgent exclusion #18: dừng routine booking và kích hoạt safety path. Bối cảnh phụ: không tự chẩn đoán.",HUMAN_TRIAGE,ROUTINE_STOP_SAFETY,HIGH_CLINICAL,URGENT_CRISIS_EVALUATION_NOW,,,"[Chuyên khoa]: HUMAN_TRIAGE - ROUTINE_STOP_SAFETY
[Khái niệm]: self_harm_urgent
[Nội dung]: Tóm tắt trước routing ghi nhận, triệu chứng khoảng một tuần, ảnh hưởng công việc nhẹ: Yêu cầu khám mất ngủ nhưng đang có self-harm thoughts. Urgent exclusion #18: dừng routine booking và kích hoạt safety path. Bối cảnh phụ: không tự chẩn đoán.
[Mức độ rủi ro]: HIGH_CLINICAL
[Khuyến nghị cấp cứu]: URGENT_CRISIS_EVALUATION_NOW"
B18_UE_000019,B18,urgent_exclusions,panic_medical_override,"Người dùng xác nhận lại, triệu chứng khoảng một tuần, ảnh hưởng công việc nhẹ: Yêu cầu khám panic nhưng đau ngực mới dữ dội/ngất/khó thở nặng chưa được đánh giá. Urgent exclusion #19: dừng routine booking và kích hoạt safety path. Bối cảnh phụ: không kê thuốc/liều.",EMERGENCY,ROUTINE_STOP_SAFETY,HIGH_CLINICAL,URGENT_MEDICAL_EVALUATION,,,"[Chuyên khoa]: EMERGENCY - ROUTINE_STOP_SAFETY
[Khái niệm]: panic_medical_override
[Nội dung]: Người dùng xác nhận lại, triệu chứng khoảng một tuần, ảnh hưởng công việc nhẹ: Yêu cầu khám panic nhưng đau ngực mới dữ dội/ngất/khó thở nặng chưa được đánh giá. Urgent exclusion #19: dừng routine booking và kích hoạt safety path. Bối cảnh phụ: không kê thuốc/liều.
[Mức độ rủi ro]: HIGH_CLINICAL
[Khuyến nghị cấp cứu]: URGENT_MEDICAL_EVALUATION"
B18_UE_000020,B18,urgent_exclusions,psychosis_safety_crisis,"Record hiện tại cho biết, triệu chứng khoảng một tuần, ảnh hưởng công việc nhẹ: Yêu cầu khám tâm thần routine nhưng mất liên hệ thực tại kèm danger-to-self/others. Urgent exclusion #20: dừng routine booking và kích hoạt safety path. Bối cảnh phụ: human override được giữ.",EMERGENCY,ROUTINE_STOP_SAFETY,HIGH_CLINICAL,CONTACT_LOCAL_EMERGENCY_SERVICES_OR_ED_NOW,,,"[Chuyên khoa]: EMERGENCY - ROUTINE_STOP_SAFETY
[Khái niệm]: psychosis_safety_crisis
[Nội dung]: Record hiện tại cho biết, triệu chứng khoảng một tuần, ảnh hưởng công việc nhẹ: Yêu cầu khám tâm thần routine nhưng mất liên hệ thực tại kèm danger-to-self/others. Urgent exclusion #20: dừng routine booking và kích hoạt safety path. Bối cảnh phụ: human override được giữ.
[Mức độ rủi ro]: HIGH_CLINICAL
[Khuyến nghị cấp cứu]: CONTACT_LOCAL_EMERGENCY_SERVICES_OR_ED_NOW"
B18_HN_000001,B18,hard_negatives,anxiety_routine,"Người dùng mô tả, triệu chứng từ vài ngày, ảnh hưởng công việc nhẹ: lo lắng nhưng phủ nhận ý nghĩ tự hại/gây hại, vẫn kiểm soát hành vi và không có medical red flag. Không kích hoạt crisis chỉ từ bối cảnh này; vẫn giữ human override và hỏi lại safety nếu trạng thái thay đổi. Bối cảnh phụ: crisis precedence được giữ.",MENTAL_HEALTH,ANXIETY_ASSESSMENT,HIGH_CLINICAL,NO_CRISIS_TRIGGER,,,"[Chuyên khoa]: MENTAL_HEALTH - ANXIETY_ASSESSMENT
[Khái niệm]: anxiety_routine
[Nội dung]: Người dùng mô tả, triệu chứng từ vài ngày, ảnh hưởng công việc nhẹ: lo lắng nhưng phủ nhận ý nghĩ tự hại/gây hại, vẫn kiểm soát hành vi và không có medical red flag. Không kích hoạt crisis chỉ từ bối cảnh này; vẫn giữ human override và hỏi lại safety nếu trạng thái thay đổi. Bối cảnh phụ: crisis precedence được giữ.
[Mức độ rủi ro]: HIGH_CLINICAL
[Khuyến nghị cấp cứu]: NO_CRISIS_TRIGGER"
B18_HN_000002,B18,hard_negatives,sleep_routine,"Người thân cho biết, triệu chứng từ vài ngày, ảnh hưởng công việc nhẹ: mất ngủ kéo dài nhưng không có self-harm/harm-to-others sign và không có tình trạng nguy hiểm cấp. Không kích hoạt crisis chỉ từ bối cảnh này; vẫn giữ human override và hỏi lại safety nếu trạng thái thay đổi. Bối cảnh phụ: route chỉ dựa trên thông tin hiện có.",MENTAL_HEALTH,SLEEP_ASSESSMENT,HIGH_CLINICAL,NO_CRISIS_TRIGGER,,,"[Chuyên khoa]: MENTAL_HEALTH - SLEEP_ASSESSMENT
[Khái niệm]: sleep_routine
[Nội dung]: Người thân cho biết, triệu chứng từ vài ngày, ảnh hưởng công việc nhẹ: mất ngủ kéo dài nhưng không có self-harm/harm-to-others sign và không có tình trạng nguy hiểm cấp. Không kích hoạt crisis chỉ từ bối cảnh này; vẫn giữ human override và hỏi lại safety nếu trạng thái thay đổi. Bối cảnh phụ: route chỉ dựa trên thông tin hiện có.
[Mức độ rủi ro]: HIGH_CLINICAL
[Khuyến nghị cấp cứu]: NO_CRISIS_TRIGGER"
B18_HN_000003,B18,hard_negatives,mood_depressive_routine,"Phiếu lý do khám ghi nhận, triệu chứng từ vài ngày, ảnh hưởng công việc nhẹ: khí sắc buồn/giảm hứng thú nhưng phủ nhận self-harm thoughts và chưa có danger sign. Không kích hoạt crisis chỉ từ bối cảnh này; vẫn giữ human override và hỏi lại safety nếu trạng thái thay đổi. Bối cảnh phụ: không dùng hotline nước ngoài.",MENTAL_HEALTH,MOOD_DEPRESSION_ASSESSMENT,HIGH_CLINICAL,NO_CRISIS_TRIGGER,,,"[Chuyên khoa]: MENTAL_HEALTH - MOOD_DEPRESSION_ASSESSMENT
[Khái niệm]: mood_depressive_routine
[Nội dung]: Phiếu lý do khám ghi nhận, triệu chứng từ vài ngày, ảnh hưởng công việc nhẹ: khí sắc buồn/giảm hứng thú nhưng phủ nhận self-harm thoughts và chưa có danger sign. Không kích hoạt crisis chỉ từ bối cảnh này; vẫn giữ human override và hỏi lại safety nếu trạng thái thay đổi. Bối cảnh phụ: không dùng hotline nước ngoài.
[Mức độ rủi ro]: HIGH_CLINICAL
[Khuyến nghị cấp cứu]: NO_CRISIS_TRIGGER"
B18_HN_000004,B18,hard_negatives,panic_routine,"Chat sàng lọc ghi nhận, triệu chứng từ vài ngày, ảnh hưởng công việc nhẹ: panic-like episode đã qua, hiện ổn định, không có đau ngực mới dữ dội/ngất/khó thở nặng và không có crisis sign. Không kích hoạt crisis chỉ từ bối cảnh này; vẫn giữ human override và hỏi lại safety nếu trạng thái thay đổi. Bối cảnh phụ: không có phương thức tự hại.",MENTAL_HEALTH,PANIC_ASSESSMENT,HIGH_CLINICAL,NO_CRISIS_TRIGGER,,,"[Chuyên khoa]: MENTAL_HEALTH - PANIC_ASSESSMENT
[Khái niệm]: panic_routine
[Nội dung]: Chat sàng lọc ghi nhận, triệu chứng từ vài ngày, ảnh hưởng công việc nhẹ: panic-like episode đã qua, hiện ổn định, không có đau ngực mới dữ dội/ngất/khó thở nặng và không có crisis sign. Không kích hoạt crisis chỉ từ bối cảnh này; vẫn giữ human override và hỏi lại safety nếu trạng thái thay đổi. Bối cảnh phụ: không có phương thức tự hại.
[Mức độ rủi ro]: HIGH_CLINICAL
[Khuyến nghị cấp cứu]: NO_CRISIS_TRIGGER"
B18_HN_000005,B18,hard_negatives,mixed_mental_health_routine,"Thông tin sau câu hỏi làm rõ cho biết, triệu chứng từ vài ngày, ảnh hưởng công việc nhẹ: có stress, lo âu hoặc bất ổn cảm xúc nhưng không có ý nghĩ gây hại bản thân/người khác và vẫn duy trì an toàn. Không kích hoạt crisis chỉ từ bối cảnh này; vẫn giữ human override và hỏi lại safety nếu trạng thái thay đổi. Bối cảnh phụ: không bịa dịch vụ VMEC.",MENTAL_HEALTH,GENERAL_MENTAL_HEALTH_ASSESSMENT,HIGH_CLINICAL,NO_CRISIS_TRIGGER,,,"[Chuyên khoa]: MENTAL_HEALTH - GENERAL_MENTAL_HEALTH_ASSESSMENT
[Khái niệm]: mixed_mental_health_routine
[Nội dung]: Thông tin sau câu hỏi làm rõ cho biết, triệu chứng từ vài ngày, ảnh hưởng công việc nhẹ: có stress, lo âu hoặc bất ổn cảm xúc nhưng không có ý nghĩ gây hại bản thân/người khác và vẫn duy trì an toàn. Không kích hoạt crisis chỉ từ bối cảnh này; vẫn giữ human override và hỏi lại safety nếu trạng thái thay đổi. Bối cảnh phụ: không bịa dịch vụ VMEC.
[Mức độ rủi ro]: HIGH_CLINICAL
[Khuyến nghị cấp cứu]: NO_CRISIS_TRIGGER"
B18_HN_000006,B18,hard_negatives,anxiety_routine,"Cuộc gọi ban đầu ghi nhận, triệu chứng từ vài ngày, ảnh hưởng công việc nhẹ: lo lắng nhưng phủ nhận ý nghĩ tự hại/gây hại, vẫn kiểm soát hành vi và không có medical red flag. Không kích hoạt crisis chỉ từ bối cảnh này; vẫn giữ human override và hỏi lại safety nếu trạng thái thay đổi. Bối cảnh phụ: sleep context được ghi.",MENTAL_HEALTH,ANXIETY_ASSESSMENT,HIGH_CLINICAL,NO_CRISIS_TRIGGER,,,"[Chuyên khoa]: MENTAL_HEALTH - ANXIETY_ASSESSMENT
[Khái niệm]: anxiety_routine
[Nội dung]: Cuộc gọi ban đầu ghi nhận, triệu chứng từ vài ngày, ảnh hưởng công việc nhẹ: lo lắng nhưng phủ nhận ý nghĩ tự hại/gây hại, vẫn kiểm soát hành vi và không có medical red flag. Không kích hoạt crisis chỉ từ bối cảnh này; vẫn giữ human override và hỏi lại safety nếu trạng thái thay đổi. Bối cảnh phụ: sleep context được ghi.
[Mức độ rủi ro]: HIGH_CLINICAL
[Khuyến nghị cấp cứu]: NO_CRISIS_TRIGGER"
