row_id,batch_id,table_name,clean_content_vi,clean_concept,primary_specialty_code,subspecialty_code,route_type,risk_class,emergency_action_code,retrieval_scope,allow_patient_retrieval,dataset_split,routing_rationale_vi,citation_url,embedding_input_text
B07_RTE_000031,B07,routing_rows,chóng mặt thành cơn không rõ nguyên nhân; không kèm đau ngực hiện tại | Ngất/thoáng ngất/chóng mặt không rõ nguyên nhân là pattern cần đánh giá Tim mạch–nhịp tim; cần human triage vì mức độ có thể thay đổi.,syncope_or_presyncope,B07_LREF_SPEC_CARDIO,B07_LREF_SUB_ARRHYTHMIA,SPECIALTY,HIGH_CLINICAL,URGENT_HUMAN_TRIAGE,PATIENT_SAFE,True,PATIENT_ROUTING_REFERENCE,Ngất/thoáng ngất/chóng mặt không rõ nguyên nhân là pattern cần đánh giá Tim mạch–nhịp tim; cần human triage vì mức độ có thể thay đổi.,https://kcb.vn/upload/2005611/20210723//Huong-dan-QTKT-Tim-Mach.pdf,"[Chuyên khoa]: B07_LREF_SPEC_CARDIO - B07_LREF_SUB_ARRHYTHMIA
[Khái niệm]: syncope_or_presyncope
[Nội dung]: chóng mặt thành cơn không rõ nguyên nhân; không kèm đau ngực hiện tại | Ngất/thoáng ngất/chóng mặt không rõ nguyên nhân là pattern cần đánh giá Tim mạch–nhịp tim; cần human triage vì mức độ có thể thay đổi.
[Mức độ rủi ro]: HIGH_CLINICAL
[Khuyến nghị cấp cứu]: URGENT_HUMAN_TRIAGE
[Lý do lâm sàng]: Ngất/thoáng ngất/chóng mặt không rõ nguyên nhân là pattern cần đánh giá Tim mạch–nhịp tim; cần human triage vì mức độ có thể thay đổi.
[Nguồn tham chiếu]: https://kcb.vn/upload/2005611/20210723//Huong-dan-QTKT-Tim-Mach.pdf"
B07_RTE_000032,B07,routing_rows,chóng mặt thành cơn không rõ nguyên nhân; không kèm khó thở nặng hiện tại | Ngất/thoáng ngất/chóng mặt không rõ nguyên nhân là pattern cần đánh giá Tim mạch–nhịp tim; cần human triage vì mức độ có thể thay đổi.,syncope_or_presyncope,B07_LREF_SPEC_CARDIO,B07_LREF_SUB_ARRHYTHMIA,SPECIALTY,HIGH_CLINICAL,URGENT_HUMAN_TRIAGE,PATIENT_SAFE,True,PATIENT_ROUTING_REFERENCE,Ngất/thoáng ngất/chóng mặt không rõ nguyên nhân là pattern cần đánh giá Tim mạch–nhịp tim; cần human triage vì mức độ có thể thay đổi.,https://kcb.vn/upload/2005611/20210723//Huong-dan-QTKT-Tim-Mach.pdf,"[Chuyên khoa]: B07_LREF_SPEC_CARDIO - B07_LREF_SUB_ARRHYTHMIA
[Khái niệm]: syncope_or_presyncope
[Nội dung]: chóng mặt thành cơn không rõ nguyên nhân; không kèm khó thở nặng hiện tại | Ngất/thoáng ngất/chóng mặt không rõ nguyên nhân là pattern cần đánh giá Tim mạch–nhịp tim; cần human triage vì mức độ có thể thay đổi.
[Mức độ rủi ro]: HIGH_CLINICAL
[Khuyến nghị cấp cứu]: URGENT_HUMAN_TRIAGE
[Lý do lâm sàng]: Ngất/thoáng ngất/chóng mặt không rõ nguyên nhân là pattern cần đánh giá Tim mạch–nhịp tim; cần human triage vì mức độ có thể thay đổi.
[Nguồn tham chiếu]: https://kcb.vn/upload/2005611/20210723//Huong-dan-QTKT-Tim-Mach.pdf"
B07_RTE_000033,B07,routing_rows,chóng mặt thành cơn không rõ nguyên nhân; tái phát nhưng hiện đã ổn | Ngất/thoáng ngất/chóng mặt không rõ nguyên nhân là pattern cần đánh giá Tim mạch–nhịp tim; cần human triage vì mức độ có thể thay đổi.,syncope_or_presyncope,B07_LREF_SPEC_CARDIO,B07_LREF_SUB_ARRHYTHMIA,SPECIALTY,HIGH_CLINICAL,URGENT_HUMAN_TRIAGE,PATIENT_SAFE,True,PATIENT_ROUTING_REFERENCE,Ngất/thoáng ngất/chóng mặt không rõ nguyên nhân là pattern cần đánh giá Tim mạch–nhịp tim; cần human triage vì mức độ có thể thay đổi.,https://kcb.vn/upload/2005611/20210723//Huong-dan-QTKT-Tim-Mach.pdf,"[Chuyên khoa]: B07_LREF_SPEC_CARDIO - B07_LREF_SUB_ARRHYTHMIA
[Khái niệm]: syncope_or_presyncope
[Nội dung]: chóng mặt thành cơn không rõ nguyên nhân; tái phát nhưng hiện đã ổn | Ngất/thoáng ngất/chóng mặt không rõ nguyên nhân là pattern cần đánh giá Tim mạch–nhịp tim; cần human triage vì mức độ có thể thay đổi.
[Mức độ rủi ro]: HIGH_CLINICAL
[Khuyến nghị cấp cứu]: URGENT_HUMAN_TRIAGE
[Lý do lâm sàng]: Ngất/thoáng ngất/chóng mặt không rõ nguyên nhân là pattern cần đánh giá Tim mạch–nhịp tim; cần human triage vì mức độ có thể thay đổi.
[Nguồn tham chiếu]: https://kcb.vn/upload/2005611/20210723//Huong-dan-QTKT-Tim-Mach.pdf"
B07_RTE_000034,B07,routing_rows,chóng mặt thành cơn không rõ nguyên nhân; xảy ra thoáng qua | Ngất/thoáng ngất/chóng mặt không rõ nguyên nhân là pattern cần đánh giá Tim mạch–nhịp tim; cần human triage vì mức độ có thể thay đổi.,syncope_or_presyncope,B07_LREF_SPEC_CARDIO,B07_LREF_SUB_ARRHYTHMIA,SPECIALTY,HIGH_CLINICAL,URGENT_HUMAN_TRIAGE,PATIENT_SAFE,True,PATIENT_ROUTING_REFERENCE,Ngất/thoáng ngất/chóng mặt không rõ nguyên nhân là pattern cần đánh giá Tim mạch–nhịp tim; cần human triage vì mức độ có thể thay đổi.,https://kcb.vn/upload/2005611/20210723//Huong-dan-QTKT-Tim-Mach.pdf,"[Chuyên khoa]: B07_LREF_SPEC_CARDIO - B07_LREF_SUB_ARRHYTHMIA
[Khái niệm]: syncope_or_presyncope
[Nội dung]: chóng mặt thành cơn không rõ nguyên nhân; xảy ra thoáng qua | Ngất/thoáng ngất/chóng mặt không rõ nguyên nhân là pattern cần đánh giá Tim mạch–nhịp tim; cần human triage vì mức độ có thể thay đổi.
[Mức độ rủi ro]: HIGH_CLINICAL
[Khuyến nghị cấp cứu]: URGENT_HUMAN_TRIAGE
[Lý do lâm sàng]: Ngất/thoáng ngất/chóng mặt không rõ nguyên nhân là pattern cần đánh giá Tim mạch–nhịp tim; cần human triage vì mức độ có thể thay đổi.
[Nguồn tham chiếu]: https://kcb.vn/upload/2005611/20210723//Huong-dan-QTKT-Tim-Mach.pdf"
B07_RTE_000035,B07,routing_rows,chóng mặt thành cơn không rõ nguyên nhân; không rõ nguyên nhân | Ngất/thoáng ngất/chóng mặt không rõ nguyên nhân là pattern cần đánh giá Tim mạch–nhịp tim; cần human triage vì mức độ có thể thay đổi.,syncope_or_presyncope,B07_LREF_SPEC_CARDIO,B07_LREF_SUB_ARRHYTHMIA,SPECIALTY,HIGH_CLINICAL,URGENT_HUMAN_TRIAGE,PATIENT_SAFE,True,PATIENT_ROUTING_REFERENCE,Ngất/thoáng ngất/chóng mặt không rõ nguyên nhân là pattern cần đánh giá Tim mạch–nhịp tim; cần human triage vì mức độ có thể thay đổi.,https://kcb.vn/upload/2005611/20210723//Huong-dan-QTKT-Tim-Mach.pdf,"[Chuyên khoa]: B07_LREF_SPEC_CARDIO - B07_LREF_SUB_ARRHYTHMIA
[Khái niệm]: syncope_or_presyncope
[Nội dung]: chóng mặt thành cơn không rõ nguyên nhân; không rõ nguyên nhân | Ngất/thoáng ngất/chóng mặt không rõ nguyên nhân là pattern cần đánh giá Tim mạch–nhịp tim; cần human triage vì mức độ có thể thay đổi.
[Mức độ rủi ro]: HIGH_CLINICAL
[Khuyến nghị cấp cứu]: URGENT_HUMAN_TRIAGE
[Lý do lâm sàng]: Ngất/thoáng ngất/chóng mặt không rõ nguyên nhân là pattern cần đánh giá Tim mạch–nhịp tim; cần human triage vì mức độ có thể thay đổi.
[Nguồn tham chiếu]: https://kcb.vn/upload/2005611/20210723//Huong-dan-QTKT-Tim-Mach.pdf"
B07_URG_000001,B07,urgent_exclusions,đau/khó chịu giữa hoặc bên trái ngực kéo dài vài phút kèm khó thở | Emergency screen thắng routing Tim mạch: cần đánh giá cấp cứu ngay; không chờ đặt lịch chuyên khoa và không gán chẩn đoán cụ thể.,heart_attack_red_flag,,,EMERGENCY,HIGH_CLINICAL,GO_TO_ED_NOW,PATIENT_SAFE,True,PATIENT_ROUTING_REFERENCE,Emergency screen thắng routing Tim mạch: cần đánh giá cấp cứu ngay; không chờ đặt lịch chuyên khoa và không gán chẩn đoán cụ thể.,https://www.cdc.gov/heart-disease/about/heart-attack.html,"[Chuyên khoa]: Y_TE_TONG_QUAT
[Khái niệm]: heart_attack_red_flag
[Nội dung]: đau/khó chịu giữa hoặc bên trái ngực kéo dài vài phút kèm khó thở | Emergency screen thắng routing Tim mạch: cần đánh giá cấp cứu ngay; không chờ đặt lịch chuyên khoa và không gán chẩn đoán cụ thể.
[Mức độ rủi ro]: HIGH_CLINICAL
[Khuyến nghị cấp cứu]: GO_TO_ED_NOW
[Lý do lâm sàng]: Emergency screen thắng routing Tim mạch: cần đánh giá cấp cứu ngay; không chờ đặt lịch chuyên khoa và không gán chẩn đoán cụ thể.
[Nguồn tham chiếu]: https://www.cdc.gov/heart-disease/about/heart-attack.html"
B07_URG_000002,B07,urgent_exclusions,đau ngực tái đi tái lại kèm vã mồ hôi lạnh | Emergency screen thắng routing Tim mạch: cần đánh giá cấp cứu ngay; không chờ đặt lịch chuyên khoa và không gán chẩn đoán cụ thể.,heart_attack_red_flag,,,EMERGENCY,HIGH_CLINICAL,GO_TO_ED_NOW,PATIENT_SAFE,True,PATIENT_ROUTING_REFERENCE,Emergency screen thắng routing Tim mạch: cần đánh giá cấp cứu ngay; không chờ đặt lịch chuyên khoa và không gán chẩn đoán cụ thể.,https://www.cdc.gov/heart-disease/about/heart-attack.html,"[Chuyên khoa]: Y_TE_TONG_QUAT
[Khái niệm]: heart_attack_red_flag
[Nội dung]: đau ngực tái đi tái lại kèm vã mồ hôi lạnh | Emergency screen thắng routing Tim mạch: cần đánh giá cấp cứu ngay; không chờ đặt lịch chuyên khoa và không gán chẩn đoán cụ thể.
[Mức độ rủi ro]: HIGH_CLINICAL
[Khuyến nghị cấp cứu]: GO_TO_ED_NOW
[Lý do lâm sàng]: Emergency screen thắng routing Tim mạch: cần đánh giá cấp cứu ngay; không chờ đặt lịch chuyên khoa và không gán chẩn đoán cụ thể.
[Nguồn tham chiếu]: https://www.cdc.gov/heart-disease/about/heart-attack.html"
B07_URG_000003,B07,urgent_exclusions,đau ngực kèm choáng hoặc cảm giác sắp ngất | Emergency screen thắng routing Tim mạch: cần đánh giá cấp cứu ngay; không chờ đặt lịch chuyên khoa và không gán chẩn đoán cụ thể.,heart_attack_red_flag,,,EMERGENCY,HIGH_CLINICAL,GO_TO_ED_NOW,PATIENT_SAFE,True,PATIENT_ROUTING_REFERENCE,Emergency screen thắng routing Tim mạch: cần đánh giá cấp cứu ngay; không chờ đặt lịch chuyên khoa và không gán chẩn đoán cụ thể.,https://www.cdc.gov/heart-disease/about/heart-attack.html,"[Chuyên khoa]: Y_TE_TONG_QUAT
[Khái niệm]: heart_attack_red_flag
[Nội dung]: đau ngực kèm choáng hoặc cảm giác sắp ngất | Emergency screen thắng routing Tim mạch: cần đánh giá cấp cứu ngay; không chờ đặt lịch chuyên khoa và không gán chẩn đoán cụ thể.
[Mức độ rủi ro]: HIGH_CLINICAL
[Khuyến nghị cấp cứu]: GO_TO_ED_NOW
[Lý do lâm sàng]: Emergency screen thắng routing Tim mạch: cần đánh giá cấp cứu ngay; không chờ đặt lịch chuyên khoa và không gán chẩn đoán cụ thể.
[Nguồn tham chiếu]: https://www.cdc.gov/heart-disease/about/heart-attack.html"
B07_URG_000004,B07,urgent_exclusions,đau ngực kèm đau lan hàm/cổ/lưng | Emergency screen thắng routing Tim mạch: cần đánh giá cấp cứu ngay; không chờ đặt lịch chuyên khoa và không gán chẩn đoán cụ thể.,heart_attack_red_flag,,,EMERGENCY,HIGH_CLINICAL,GO_TO_ED_NOW,PATIENT_SAFE,True,PATIENT_ROUTING_REFERENCE,Emergency screen thắng routing Tim mạch: cần đánh giá cấp cứu ngay; không chờ đặt lịch chuyên khoa và không gán chẩn đoán cụ thể.,https://www.cdc.gov/heart-disease/about/heart-attack.html,"[Chuyên khoa]: Y_TE_TONG_QUAT
[Khái niệm]: heart_attack_red_flag
[Nội dung]: đau ngực kèm đau lan hàm/cổ/lưng | Emergency screen thắng routing Tim mạch: cần đánh giá cấp cứu ngay; không chờ đặt lịch chuyên khoa và không gán chẩn đoán cụ thể.
[Mức độ rủi ro]: HIGH_CLINICAL
[Khuyến nghị cấp cứu]: GO_TO_ED_NOW
[Lý do lâm sàng]: Emergency screen thắng routing Tim mạch: cần đánh giá cấp cứu ngay; không chờ đặt lịch chuyên khoa và không gán chẩn đoán cụ thể.
[Nguồn tham chiếu]: https://www.cdc.gov/heart-disease/about/heart-attack.html"
B07_URG_000005,B07,urgent_exclusions,đau ngực kèm đau một hoặc hai tay/vai | Emergency screen thắng routing Tim mạch: cần đánh giá cấp cứu ngay; không chờ đặt lịch chuyên khoa và không gán chẩn đoán cụ thể.,heart_attack_red_flag,,,EMERGENCY,HIGH_CLINICAL,GO_TO_ED_NOW,PATIENT_SAFE,True,PATIENT_ROUTING_REFERENCE,Emergency screen thắng routing Tim mạch: cần đánh giá cấp cứu ngay; không chờ đặt lịch chuyên khoa và không gán chẩn đoán cụ thể.,https://www.cdc.gov/heart-disease/about/heart-attack.html,"[Chuyên khoa]: Y_TE_TONG_QUAT
[Khái niệm]: heart_attack_red_flag
[Nội dung]: đau ngực kèm đau một hoặc hai tay/vai | Emergency screen thắng routing Tim mạch: cần đánh giá cấp cứu ngay; không chờ đặt lịch chuyên khoa và không gán chẩn đoán cụ thể.
[Mức độ rủi ro]: HIGH_CLINICAL
[Khuyến nghị cấp cứu]: GO_TO_ED_NOW
[Lý do lâm sàng]: Emergency screen thắng routing Tim mạch: cần đánh giá cấp cứu ngay; không chờ đặt lịch chuyên khoa và không gán chẩn đoán cụ thể.
[Nguồn tham chiếu]: https://www.cdc.gov/heart-disease/about/heart-attack.html"
B07_URG_000006,B07,urgent_exclusions,khó thở xuất hiện trước hoặc cùng đau ngực | Emergency screen thắng routing Tim mạch: cần đánh giá cấp cứu ngay; không chờ đặt lịch chuyên khoa và không gán chẩn đoán cụ thể.,heart_attack_red_flag,,,EMERGENCY,HIGH_CLINICAL,GO_TO_ED_NOW,PATIENT_SAFE,True,PATIENT_ROUTING_REFERENCE,Emergency screen thắng routing Tim mạch: cần đánh giá cấp cứu ngay; không chờ đặt lịch chuyên khoa và không gán chẩn đoán cụ thể.,https://www.cdc.gov/heart-disease/about/heart-attack.html,"[Chuyên khoa]: Y_TE_TONG_QUAT
[Khái niệm]: heart_attack_red_flag
[Nội dung]: khó thở xuất hiện trước hoặc cùng đau ngực | Emergency screen thắng routing Tim mạch: cần đánh giá cấp cứu ngay; không chờ đặt lịch chuyên khoa và không gán chẩn đoán cụ thể.
[Mức độ rủi ro]: HIGH_CLINICAL
[Khuyến nghị cấp cứu]: GO_TO_ED_NOW
[Lý do lâm sàng]: Emergency screen thắng routing Tim mạch: cần đánh giá cấp cứu ngay; không chờ đặt lịch chuyên khoa và không gán chẩn đoán cụ thể.
[Nguồn tham chiếu]: https://www.cdc.gov/heart-disease/about/heart-attack.html"
B07_URG_000007,B07,urgent_exclusions,đau ngực kèm buồn nôn hoặc nôn | Emergency screen thắng routing Tim mạch: cần đánh giá cấp cứu ngay; không chờ đặt lịch chuyên khoa và không gán chẩn đoán cụ thể.,heart_attack_red_flag,,,EMERGENCY,HIGH_CLINICAL,GO_TO_ED_NOW,PATIENT_SAFE,True,PATIENT_ROUTING_REFERENCE,Emergency screen thắng routing Tim mạch: cần đánh giá cấp cứu ngay; không chờ đặt lịch chuyên khoa và không gán chẩn đoán cụ thể.,https://www.cdc.gov/heart-disease/about/heart-attack.html,"[Chuyên khoa]: Y_TE_TONG_QUAT
[Khái niệm]: heart_attack_red_flag
[Nội dung]: đau ngực kèm buồn nôn hoặc nôn | Emergency screen thắng routing Tim mạch: cần đánh giá cấp cứu ngay; không chờ đặt lịch chuyên khoa và không gán chẩn đoán cụ thể.
[Mức độ rủi ro]: HIGH_CLINICAL
[Khuyến nghị cấp cứu]: GO_TO_ED_NOW
[Lý do lâm sàng]: Emergency screen thắng routing Tim mạch: cần đánh giá cấp cứu ngay; không chờ đặt lịch chuyên khoa và không gán chẩn đoán cụ thể.
[Nguồn tham chiếu]: https://www.cdc.gov/heart-disease/about/heart-attack.html"
B07_URG_000008,B07,urgent_exclusions,đau ngực kèm yếu bất thường và choáng | Emergency screen thắng routing Tim mạch: cần đánh giá cấp cứu ngay; không chờ đặt lịch chuyên khoa và không gán chẩn đoán cụ thể.,heart_attack_red_flag,,,EMERGENCY,HIGH_CLINICAL,GO_TO_ED_NOW,PATIENT_SAFE,True,PATIENT_ROUTING_REFERENCE,Emergency screen thắng routing Tim mạch: cần đánh giá cấp cứu ngay; không chờ đặt lịch chuyên khoa và không gán chẩn đoán cụ thể.,https://www.cdc.gov/heart-disease/about/heart-attack.html,"[Chuyên khoa]: Y_TE_TONG_QUAT
[Khái niệm]: heart_attack_red_flag
[Nội dung]: đau ngực kèm yếu bất thường và choáng | Emergency screen thắng routing Tim mạch: cần đánh giá cấp cứu ngay; không chờ đặt lịch chuyên khoa và không gán chẩn đoán cụ thể.
[Mức độ rủi ro]: HIGH_CLINICAL
[Khuyến nghị cấp cứu]: GO_TO_ED_NOW
[Lý do lâm sàng]: Emergency screen thắng routing Tim mạch: cần đánh giá cấp cứu ngay; không chờ đặt lịch chuyên khoa và không gán chẩn đoán cụ thể.
[Nguồn tham chiếu]: https://www.cdc.gov/heart-disease/about/heart-attack.html"
B07_URG_000009,B07,urgent_exclusions,đau ngực kiểu ép/siết kéo dài và chưa hết | Emergency screen thắng routing Tim mạch: cần đánh giá cấp cứu ngay; không chờ đặt lịch chuyên khoa và không gán chẩn đoán cụ thể.,heart_attack_red_flag,,,EMERGENCY,HIGH_CLINICAL,GO_TO_ED_NOW,PATIENT_SAFE,True,PATIENT_ROUTING_REFERENCE,Emergency screen thắng routing Tim mạch: cần đánh giá cấp cứu ngay; không chờ đặt lịch chuyên khoa và không gán chẩn đoán cụ thể.,https://www.cdc.gov/heart-disease/about/heart-attack.html,"[Chuyên khoa]: Y_TE_TONG_QUAT
[Khái niệm]: heart_attack_red_flag
[Nội dung]: đau ngực kiểu ép/siết kéo dài và chưa hết | Emergency screen thắng routing Tim mạch: cần đánh giá cấp cứu ngay; không chờ đặt lịch chuyên khoa và không gán chẩn đoán cụ thể.
[Mức độ rủi ro]: HIGH_CLINICAL
[Khuyến nghị cấp cứu]: GO_TO_ED_NOW
[Lý do lâm sàng]: Emergency screen thắng routing Tim mạch: cần đánh giá cấp cứu ngay; không chờ đặt lịch chuyên khoa và không gán chẩn đoán cụ thể.
[Nguồn tham chiếu]: https://www.cdc.gov/heart-disease/about/heart-attack.html"
B07_URG_000010,B07,urgent_exclusions,đau ngực đã hết rồi quay lại kèm khó thở | Emergency screen thắng routing Tim mạch: cần đánh giá cấp cứu ngay; không chờ đặt lịch chuyên khoa và không gán chẩn đoán cụ thể.,heart_attack_red_flag,,,EMERGENCY,HIGH_CLINICAL,GO_TO_ED_NOW,PATIENT_SAFE,True,PATIENT_ROUTING_REFERENCE,Emergency screen thắng routing Tim mạch: cần đánh giá cấp cứu ngay; không chờ đặt lịch chuyên khoa và không gán chẩn đoán cụ thể.,https://www.cdc.gov/heart-disease/about/heart-attack.html,"[Chuyên khoa]: Y_TE_TONG_QUAT
[Khái niệm]: heart_attack_red_flag
[Nội dung]: đau ngực đã hết rồi quay lại kèm khó thở | Emergency screen thắng routing Tim mạch: cần đánh giá cấp cứu ngay; không chờ đặt lịch chuyên khoa và không gán chẩn đoán cụ thể.
[Mức độ rủi ro]: HIGH_CLINICAL
[Khuyến nghị cấp cứu]: GO_TO_ED_NOW
[Lý do lâm sàng]: Emergency screen thắng routing Tim mạch: cần đánh giá cấp cứu ngay; không chờ đặt lịch chuyên khoa và không gán chẩn đoán cụ thể.
[Nguồn tham chiếu]: https://www.cdc.gov/heart-disease/about/heart-attack.html"
B07_URG_000011,B07,urgent_exclusions,đau ngực xuất hiện lúc nghỉ không rõ nguyên nhân | Emergency screen thắng routing Tim mạch: cần đánh giá cấp cứu ngay; không chờ đặt lịch chuyên khoa và không gán chẩn đoán cụ thể.,unstable_rest_chest_pain,,,EMERGENCY,HIGH_CLINICAL,GO_TO_ED_NOW,PATIENT_SAFE,True,PATIENT_ROUTING_REFERENCE,Emergency screen thắng routing Tim mạch: cần đánh giá cấp cứu ngay; không chờ đặt lịch chuyên khoa và không gán chẩn đoán cụ thể.,https://www.cdc.gov/heart-disease/about/other-conditions-related-to-heart-disease.html,"[Chuyên khoa]: Y_TE_TONG_QUAT
[Khái niệm]: unstable_rest_chest_pain
[Nội dung]: đau ngực xuất hiện lúc nghỉ không rõ nguyên nhân | Emergency screen thắng routing Tim mạch: cần đánh giá cấp cứu ngay; không chờ đặt lịch chuyên khoa và không gán chẩn đoán cụ thể.
[Mức độ rủi ro]: HIGH_CLINICAL
[Khuyến nghị cấp cứu]: GO_TO_ED_NOW
[Lý do lâm sàng]: Emergency screen thắng routing Tim mạch: cần đánh giá cấp cứu ngay; không chờ đặt lịch chuyên khoa và không gán chẩn đoán cụ thể.
[Nguồn tham chiếu]: https://www.cdc.gov/heart-disease/about/other-conditions-related-to-heart-disease.html"
B07_URG_000012,B07,urgent_exclusions,đau ngực lúc nghỉ kiểu ép/siết | Emergency screen thắng routing Tim mạch: cần đánh giá cấp cứu ngay; không chờ đặt lịch chuyên khoa và không gán chẩn đoán cụ thể.,unstable_rest_chest_pain,,,EMERGENCY,HIGH_CLINICAL,GO_TO_ED_NOW,PATIENT_SAFE,True,PATIENT_ROUTING_REFERENCE,Emergency screen thắng routing Tim mạch: cần đánh giá cấp cứu ngay; không chờ đặt lịch chuyên khoa và không gán chẩn đoán cụ thể.,https://www.cdc.gov/heart-disease/about/other-conditions-related-to-heart-disease.html,"[Chuyên khoa]: Y_TE_TONG_QUAT
[Khái niệm]: unstable_rest_chest_pain
[Nội dung]: đau ngực lúc nghỉ kiểu ép/siết | Emergency screen thắng routing Tim mạch: cần đánh giá cấp cứu ngay; không chờ đặt lịch chuyên khoa và không gán chẩn đoán cụ thể.
[Mức độ rủi ro]: HIGH_CLINICAL
[Khuyến nghị cấp cứu]: GO_TO_ED_NOW
[Lý do lâm sàng]: Emergency screen thắng routing Tim mạch: cần đánh giá cấp cứu ngay; không chờ đặt lịch chuyên khoa và không gán chẩn đoán cụ thể.
[Nguồn tham chiếu]: https://www.cdc.gov/heart-disease/about/other-conditions-related-to-heart-disease.html"
B07_URG_000013,B07,urgent_exclusions,đau ngực mới xuất hiện khi đang nghỉ | Emergency screen thắng routing Tim mạch: cần đánh giá cấp cứu ngay; không chờ đặt lịch chuyên khoa và không gán chẩn đoán cụ thể.,unstable_rest_chest_pain,,,EMERGENCY,HIGH_CLINICAL,GO_TO_ED_NOW,PATIENT_SAFE,True,PATIENT_ROUTING_REFERENCE,Emergency screen thắng routing Tim mạch: cần đánh giá cấp cứu ngay; không chờ đặt lịch chuyên khoa và không gán chẩn đoán cụ thể.,https://www.cdc.gov/heart-disease/about/other-conditions-related-to-heart-disease.html,"[Chuyên khoa]: Y_TE_TONG_QUAT
[Khái niệm]: unstable_rest_chest_pain
[Nội dung]: đau ngực mới xuất hiện khi đang nghỉ | Emergency screen thắng routing Tim mạch: cần đánh giá cấp cứu ngay; không chờ đặt lịch chuyên khoa và không gán chẩn đoán cụ thể.
[Mức độ rủi ro]: HIGH_CLINICAL
[Khuyến nghị cấp cứu]: GO_TO_ED_NOW
[Lý do lâm sàng]: Emergency screen thắng routing Tim mạch: cần đánh giá cấp cứu ngay; không chờ đặt lịch chuyên khoa và không gán chẩn đoán cụ thể.
[Nguồn tham chiếu]: https://www.cdc.gov/heart-disease/about/other-conditions-related-to-heart-disease.html"
B07_URG_000014,B07,urgent_exclusions,đau ngực lúc nghỉ kèm khó thở | Emergency screen thắng routing Tim mạch: cần đánh giá cấp cứu ngay; không chờ đặt lịch chuyên khoa và không gán chẩn đoán cụ thể.,unstable_rest_chest_pain,,,EMERGENCY,HIGH_CLINICAL,GO_TO_ED_NOW,PATIENT_SAFE,True,PATIENT_ROUTING_REFERENCE,Emergency screen thắng routing Tim mạch: cần đánh giá cấp cứu ngay; không chờ đặt lịch chuyên khoa và không gán chẩn đoán cụ thể.,https://www.cdc.gov/heart-disease/about/other-conditions-related-to-heart-disease.html,"[Chuyên khoa]: Y_TE_TONG_QUAT
[Khái niệm]: unstable_rest_chest_pain
[Nội dung]: đau ngực lúc nghỉ kèm khó thở | Emergency screen thắng routing Tim mạch: cần đánh giá cấp cứu ngay; không chờ đặt lịch chuyên khoa và không gán chẩn đoán cụ thể.
[Mức độ rủi ro]: HIGH_CLINICAL
[Khuyến nghị cấp cứu]: GO_TO_ED_NOW
[Lý do lâm sàng]: Emergency screen thắng routing Tim mạch: cần đánh giá cấp cứu ngay; không chờ đặt lịch chuyên khoa và không gán chẩn đoán cụ thể.
[Nguồn tham chiếu]: https://www.cdc.gov/heart-disease/about/other-conditions-related-to-heart-disease.html"
B07_URG_000015,B07,urgent_exclusions,đau ngực lúc nghỉ kèm choáng | Emergency screen thắng routing Tim mạch: cần đánh giá cấp cứu ngay; không chờ đặt lịch chuyên khoa và không gán chẩn đoán cụ thể.,unstable_rest_chest_pain,,,EMERGENCY,HIGH_CLINICAL,GO_TO_ED_NOW,PATIENT_SAFE,True,PATIENT_ROUTING_REFERENCE,Emergency screen thắng routing Tim mạch: cần đánh giá cấp cứu ngay; không chờ đặt lịch chuyên khoa và không gán chẩn đoán cụ thể.,https://www.cdc.gov/heart-disease/about/other-conditions-related-to-heart-disease.html,"[Chuyên khoa]: Y_TE_TONG_QUAT
[Khái niệm]: unstable_rest_chest_pain
[Nội dung]: đau ngực lúc nghỉ kèm choáng | Emergency screen thắng routing Tim mạch: cần đánh giá cấp cứu ngay; không chờ đặt lịch chuyên khoa và không gán chẩn đoán cụ thể.
[Mức độ rủi ro]: HIGH_CLINICAL
[Khuyến nghị cấp cứu]: GO_TO_ED_NOW
[Lý do lâm sàng]: Emergency screen thắng routing Tim mạch: cần đánh giá cấp cứu ngay; không chờ đặt lịch chuyên khoa và không gán chẩn đoán cụ thể.
[Nguồn tham chiếu]: https://www.cdc.gov/heart-disease/about/other-conditions-related-to-heart-disease.html"
